ObservedTimestamp,ObservedDate,ObservedTime,BookingDay,FareSource,Dep,Arr,Via,TravelDate,DepDay,CabinClass,Airline,FlightNo,DepartureTime,Depbucket,ArrivalTime,Duration,Fare,FareClass,FareLevel,NoOfStops,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,411,630,6~7,815,00:01:45,16209,M,2,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,394,1330,13~14,1510,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,7178,1025,10~11,1205,00:01:40,5861,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,397,840,8~9,1030,00:01:50,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,483,1800,18~19,1940,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,7011,1840,18~19,2020,00:01:40,7809,N,5,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:53,2017-07-04,10:05:53,Tuesday,1S,BOM,BLR,Direct,2017-07-06,Thursday,Economy,9W,411,630,6~7,815,00:01:45,16209,M,2,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,12104,T,3,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,12104,T,3,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,12104,T,3,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:29,2017-07-04,10:05:29,Tuesday,1S,BOM,BLR,Direct,2017-07-05,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,12104,T,3,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,6570,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 10:05:18,2017-07-04,10:05:18,Tuesday,1S,BOM,BLR,Direct,2017-07-04,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,10613,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:43,2017-07-04,08:10:43,Tuesday,1S,BOM,BLR,Direct,2017-07-14,Friday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
